x,y_upper,y_lower,thickness,camber
0.2165933729532311,0.12145501564546013,0.014852663640193664,0.10660235200526647,0.0681538396428269
0.22478712271287088,0.12271474905808487,0.015606740396703636,0.10710800866138123,0.06916074472739425
0.2330883110176047,0.12385943147165981,0.016408679272223586,0.10745075219943623,0.0701340553719417
0.241493697221127,0.12499470100471116,0.01718525226142025,0.10780944874329092,0.07108997663306571
0.25000000000000006,0.12611376818929493,0.01790538361829909,0.10820838457099582,0.072009575903797
0.25860389863462757,0.12713408566728132,0.01867637998923801,0.10845770567804332,0.07290523282825967
0.2673020343056094,0.12813531320493865,0.019390258027427623,0.10874505517751101,0.07376278561618313
0.2760910114049685,0.12911563707344906,0.020122977548992088,0.10899265952445697,0.07461930731122057
0.2849673988617397,0.12998937374559366,0.02084557232736306,0.1091438014182306,0.07541747303647836
0.29392773148140405,0.1307838342786295,0.021512203299205453,0.10927163097942404,0.07614801878891747
0.30296851129864166,0.13135623445449704,0.022195809784509905,0.10916042466998714,0.07677602211950348
0.31208620894288086,0.13179850432671847,0.022733153556982057,0.1090653507697364,0.07726582894185026
0.32127726501610543,0.13204233077219,0.023335948338112283,0.10870638243407771,0.07768913955515114
0.3305380914823841,0.13229507416646707,0.02391055919067521,0.10838451497579185,0.07810281667857114
0.33986507306858127,0.1325126091005357,0.024505353172344257,0.10800725592819144,0.07850898113643998
0.3492545686756985,0.13264825025945953,0.025036201503293012,0.1076120487561665,0.07884222588137627
0.35870291280030053,0.1326861627462952,0.025632365293052628,0.10705379745324256,0.07915926401967391
0.3682064169654662,0.13281826629563995,0.026067983052777764,0.10675028324286219,0.07944312467420886
0.3777613711607086,0.13274648304865155,0.0266540693786814,0.10609241366997015,0.07970027621366647
0.38736404529030255,0.13264197038407177,0.027229354982702438,0.10541261540136933,0.0799356626833871
0.3970106906294508,0.13250111303990353,0.027735034679782444,0.10476607836012108,0.08011807385984299
0.40669754128772545,0.13213532676616382,0.028112208717859265,0.10402311804830457,0.08012376774201155
0.41642081567920836,0.13155830445167765,0.02856003163949484,0.10299827281218281,0.08005916804558624
0.42617671799875934,0.13102679004907625,0.02899269252064092,0.10203409752843531,0.08000974128485858
0.43596143970383655,0.1303836550995449,0.029420818192476023,0.10096283690706886,0.07990223664601045
0.4457711610012872,0.12971946428721892,0.029845949106312886,0.09987351518090604,0.0797827066967659
0.45560205233853257,0.12903378375889948,0.030250634661049963,0.09878314909784952,0.07964220920997472
0.46545027589856103,0.12828551671724348,0.030626247320546654,0.09765926939669681,0.07945588201889506
0.4753119870981485,0.1273976960883239,0.031102447272087795,0.09629524881623612,0.07925007168020586
0.48518333608872016,0.12655762441588414,0.031499688113797254,0.09505793630208688,0.0790286562648407
0.49506046925926717,0.12564733630963393,0.03192116751316386,0.09372616879647006,0.07878425191139889
0.5049395307407328,0.12454094492335523,0.032231169443662264,0.09230977547969296,0.07838605718350874
0.5148166639112799,0.12324438164546032,0.03265290638805492,0.09059147525740541,0.07794864401675762
0.5246880129018514,0.12198139929650542,0.03299781582821243,0.08898358346829299,0.07748960756235893
0.534549724101439,0.12074065164135671,0.03330248884890903,0.08743816279244768,0.07702157024513287
0.5443979476614674,0.11933913217985345,0.03370804926395593,0.08563108291589752,0.07652359072190469
0.5542288389987128,0.11789143891647622,0.03413006944897934,0.08376136946749688,0.07601075418272778
0.5640385602961635,0.11653484225980683,0.03438636382860809,0.08214847843119874,0.07546060304420746
0.5738232820012406,0.11505749827297483,0.03471412957288576,0.08034336870008907,0.0748858139229303
0.5835791843207917,0.11348788794279041,0.03514310121103098,0.07834478673175943,0.0743154945769107
0.5933024587122745,0.11194001471928114,0.03546081108272362,0.07647920363655751,0.07370041290100238
0.6029893093705493,0.11028515685472773,0.03575857138364757,0.07452658547108017,0.07302186411918765
0.6126359547096976,0.10846550373673025,0.036011362424043764,0.07245414131268649,0.07223843308038701
0.6222386288392913,0.10659697689226671,0.036265962827413865,0.07033101406485286,0.0714314698598403
0.6317935830345338,0.10470480955470296,0.03653495648237648,0.06816985307232648,0.07061988301853972
0.6412970871996995,0.10275444972926313,0.03676742366348161,0.06598702606578152,0.06976093669637237
0.6507454313243015,0.10087953078452463,0.036989603565914984,0.06388992721860966,0.06893456717521981
0.6601349269314188,0.09890270434737793,0.03718127007114501,0.061721434276232924,0.06804198720926147
0.6694619085176158,0.09699313974884721,0.03726138502530136,0.059731754723545846,0.06712726238707428
0.6787227349838946,0.09494655496719112,0.03742427829067222,0.057522276676518894,0.06618541662893167
0.687913791057119,0.09299844344109529,0.03750818336290632,0.05549026007818897,0.0652533134020008
0.6970314887013584,0.09094796784162383,0.03759564566490976,0.05335232217671406,0.0642718067532668
0.7060722685185961,0.0888311114834235,0.037488100107547925,0.05134301137587557,0.06315960579548571
0.7150326011382603,0.08666927477591424,0.03736581784833793,0.04930345692757632,0.06201754631212609
0.7239089885950316,0.08455966753924486,0.03716313267258531,0.04739653486665955,0.060861400105915085
0.7326979656943906,0.08239876424217793,0.036903411882574975,0.04549535235960296,0.059651088062376456
0.7413961013653724,0.08037887801177267,0.03654986823552908,0.043829009776243585,0.058464373123650874
0.7500000000000001,0.07824703423530169,0.03620968338632043,0.04203735084898125,0.05722835881081106
0.758506302778873,0.07621471343546182,0.035726924570496324,0.0404877888649655,0.05597081900297907
0.7669116889823954,0.07412937729034386,0.035249949404636084,0.03887942788570778,0.054689663347489974
0.7752128772871292,0.07207942566895637,0.034741770430504304,0.03733765523845206,0.053410598049730335
0.7834066270467688,0.07005161059012527,0.03413268909481088,0.03591892149531439,0.05209214984246808
0.7914897395572361,0.068006742915002,0.033482974048387855,0.03452376886661414,0.050744858481694924
0.7994590593054002,0.06594990611489684,0.032844553683748036,0.033105352431148816,0.049397229899322444
0.8073114752009387,0.06381255817561127,0.03198481189741748,0.03182774627819378,0.04789868503651437
0.8150439217908555,0.061621793887118755,0.031083837885033404,0.030537956002085354,0.04635281588607608
0.8226533804561824,0.059448773605146416,0.030167241293806834,0.029281532311339585,0.044808007449476626
0.8301368805903987,0.0572734497073132,0.029207857629094554,0.028065592078218647,0.04324065366820388
0.8374915007591053,0.05512151950246342,0.02821582994698798,0.02690568955547544,0.0416686747247257
0.844714369840506,0.05299568415280133,0.02718057077054856,0.025815113382252765,0.04008812746167494
0.8518026681462447,0.05087390909221088,0.026150591721885795,0.024723317370325085,0.03851225040704834
0.8587536285221655,0.04879350358983299,0.025072713933329063,0.02372078965650393,0.03693310876158103
0.8655645374285638,0.046725787137320826,0.023986143732882423,0.022739643404438403,0.035355965435101624
0.8722327359995063,0.04471493679975183,0.022873226188212973,0.021841710611538855,0.0337940814939824
0.8787556210808101,0.04270499432305713,0.021767304549711607,0.02093768977334553,0.03223614943638437
0.8851306462462687,0.04075268612692891,0.020636648416197126,0.020116037710731786,0.030694667271563017
0.8913553227917366,0.03880736788802583,0.019513034170289236,0.01929433371773659,0.02916020102915753
0.8974272207066767,0.03689421136362108,0.018399402737276915,0.018494808626344166,0.027646807050448998
0.9033439696227965,0.0349562053459329,0.017256563500780166,0.017699641845152728,0.02610638442335653
0.9091032597394012,0.03303459378402107,0.016087016636595976,0.01694757714742509,0.024560805210308522
0.9147028427251009,0.031126121064141907,0.014936266692558995,0.01618985437158291,0.02303119387835045
0.9201405325955221,0.029280808116322835,0.013776888311444833,0.015503919804878004,0.021528848213883834
0.92541420656668,0.027463969070655785,0.012653769504979191,0.014810199565676595,0.02005886928781749
0.9305218058836777,0.025692522733451493,0.011543258469666268,0.014149264263785225,0.01861789060155888
0.9354613366244107,0.023959734490493705,0.010449066287445874,0.013510668203047829,0.01720440038896979
0.9402308704779598,0.022267590008711893,0.009383355053411865,0.012884234955300028,0.01582547253106188
0.9448285454973736,0.020628821180684896,0.0083217753157209,0.012307045864963995,0.014475298248202898
0.9492525668265399,0.01904244357713854,0.00727575976659512,0.01176668381054342,0.01315910167186683
0.9535012074008686,0.017419957746475916,0.006257563191720023,0.011162394554755891,0.011838760469097969
0.9575728086215092,0.015837676241790926,0.005274883292521963,0.010562792949268962,0.010556279767156444
0.9614657810028401,0.014326104060403915,0.004318208625915256,0.01000789543448866,0.009322156343159586
0.9651786047929772,0.012852330433927833,0.0034084538738673948,0.009443876560060438,0.008130392153897614
0.9687098305670605,0.0114416475869197,0.002516569959663967,0.008925077627255732,0.006979108773291833
0.9720580797930846,0.01009810870557402,0.0016501401918688954,0.008447968513705125,0.005874124448721458
0.9752220453700555,0.008808515366358856,0.0008248314208795481,0.007983683945479308,0.004816673393619202
0.9782004921382612,0.007571110836039506,4.4170833283084954e-05,0.00752694000275642,0.003807640834661295
0.9809922573614569,0.006407434064885471,-0.0006937513121749997,0.007101185377060471,0.0028568413763552358
0.9835962511807785,0.00530540007161785,-0.0013826891176578864,0.006688089189275736,0.0019613554769799817
0.9860114570402054,0.004252247723682349,-0.002022243181846902,0.006274490905529251,0.0011150022709177235
0.9882369320834068,0.003278679690095843,-0.0026272961222205318,0.005905975812316375,0.0003256917839376554
0.9902718075218174,0.0023828895925511366,-0.003184775162742828,0.0055676647552939645,-0.0004009427850958454
0.9921152889737984,0.0015427242703363107,-0.003667761504511199,0.00521048577484751,-0.0010625186170874442
0.9937666567747501,0.0007739464374269121,-0.004099582637583863,0.004873529075010775,-0.0016628181000784754
0.9952252662580579,9.400973389868698e-05,-0.0044853424378826934,0.004579352171781381,-0.0021956663519920035
0.9964905480067585,-0.0005044629632124749,-0.0048164048990832166,0.004311941935870742,-0.0026604339311478457
0.9975620080758321,-0.0010578536748461712,-0.005053530002299589,0.003995676327453418,-0.00305569183857288
0.9984392281850292,-0.0015256278395026565,-0.005241516611047822,0.003715888771545165,-0.003383572225275239
0.9991218658821608,-0.0018932312640527194,-0.0053913682857364325,0.003498137021683713,-0.003642299774894576
0.9996096546767859,-0.0021618051673882466,-0.005501208485155216,0.0033394033177669693,-0.0038315068262717313
0.9999024041442455,-0.0023144844125704746,-0.005561315968660361,0.0032468315560898863,-0.003937900190615418
1.0,-0.0023719114659127164,-0.005588010748945541,0.0032160992830328246,-0.003979961107429129
